blk_no,street,max_floor_lvl,year_completed,towns,address,postalcode,latitude,longitude,distance_km,nearest_mrt
354,CLEMENTI AVE 2,4,1979,CLEMENTI,354 CLEMENTI AVE 2,120354,1.31351386405455,103.770861088889,0.7,CLEMENTI MRT STATION
354,HOUGANG AVE 7,13,1984,HOUGANG,354 HOUGANG AVE 7,530354,1.37240832629388,103.899433277247,0.7,HOUGANG MRT STATION
354,KANG CHING RD,11,1995,JURONG WEST,354 KANG CHING RD,610354,1.33915788503787,103.720931350298,0.6,LAKESIDE MRT STATION
354,TAMPINES ST 33,9,1994,TOA PAYOH,354 TAMPINES ST 33,520354,1.35486140227222,103.962498873896,0.9,TAMPINES EAST MRT STATION
354,WOODLANDS AVE 1,12,1996,WOODLANDS,354 WOODLANDS AVE 1,730354,1.43239170175696,103.785065334478,0.6,WOODLANDS MRT STATION
354,YISHUN RING RD,12,1987,YISHUN,354 YISHUN RING RD,760354,1.4257859727303,103.845228101102,1.2,YISHUN MRT STATION
354A,ADMIRALTY DR,15,2000,SEMBAWANG,354A ADMIRALTY DR,751354,1.45006599986269,103.818890891158,0.1,SEMBAWANG MRT STATION
354B,ADMIRALTY DR,15,2000,SEMBAWANG,354B ADMIRALTY DR,752354,1.45039898878298,103.818680990646,0.2,SEMBAWANG MRT STATION
354C,ADMIRALTY DR,15,2000,SEMBAWANG,354C ADMIRALTY DR,753354,1.45064444362685,103.818249469516,0.2,SEMBAWANG MRT STATION
354D,ADMIRALTY DR,15,2000,SEMBAWANG,354D ADMIRALTY DR,754354,1.45078388181645,103.818644888494,0.2,SEMBAWANG MRT STATION
355,BT BATOK ST 31,4,1986,BUKIT BATOK,355 BT BATOK ST 31,650355,1.36177996910038,103.750528224559,0.3,BUKIT GOMBAK MRT STATION
355,CHOA CHU KANG CTRL,14,1992,CHOA CHU KANG,355 CHOA CHU KANG CTRL,680355,1.38312422256392,103.743774848821,0.2,CHOA CHU KANG LRT STATION
355,CLEMENTI AVE 2,25,1977,CLEMENTI,355 CLEMENTI AVE 2,120355,1.3144512993879,103.769564479655,0.5,CLEMENTI MRT STATION
355,HOUGANG AVE 7,4,1984,HOUGANG,355 HOUGANG AVE 7,530355,1.37187581039935,103.898239488064,0.6,HOUGANG MRT STATION
355,KANG CHING RD,11,1995,JURONG WEST,355 KANG CHING RD,610355,1.33857345707862,103.72083578038,0.6,LAKESIDE MRT STATION
355,TAMPINES ST 33,10,1994,TOA PAYOH,355 TAMPINES ST 33,520355,1.35505059132687,103.961599957131,0.8,TAMPINES EAST MRT STATION
355,WOODLANDS AVE 1,12,1996,WOODLANDS,355 WOODLANDS AVE 1,730355,1.43284602091658,103.784550610749,0.6,WOODLANDS MRT STATION
355,YISHUN RING RD,11,1987,YISHUN,355 YISHUN RING RD,760355,1.42540416849826,103.844843123768,1.2,YISHUN MRT STATION
355A,ANCHORVALE LANE,17,2019,SENGKANG,355A ANCHORVALE LANE,541355,1.39296872192969,103.885107193078,0.4,TONGKANG LRT STATION
355A,SEMBAWANG WAY,14,2001,SEMBAWANG,355A SEMBAWANG WAY,751355,1.44952989851944,103.818964193245,0.1,SEMBAWANG MRT STATION
355A,YISHUN RING RD,4,1987,YISHUN,355A YISHUN RING RD,761355,1.42601717629953,103.844654553218,1.2,YISHUN MRT STATION
356,BT BATOK ST 31,4,1986,BUKIT BATOK,356 BT BATOK ST 31,650356,1.36193486341536,103.750869544812,0.3,BUKIT GOMBAK MRT STATION
356,CLEMENTI AVE 2,25,1977,CLEMENTI,356 CLEMENTI AVE 2,120356,1.31395967091571,103.769831365969,0.6,CLEMENTI MRT STATION
356,HOUGANG AVE 7,4,1984,HOUGANG,356 HOUGANG AVE 7,530356,1.37259314173855,103.898813147029,0.7,HOUGANG MRT STATION
356,TAMPINES ST 33,10,1994,TOA PAYOH,356 TAMPINES ST 33,520356,1.35440066551432,103.961454818751,0.8,TAMPINES EAST MRT STATION
356,WOODLANDS AVE 5,12,1995,WOODLANDS,356 WOODLANDS AVE 5,730356,1.43327563349308,103.784971863914,0.5,WOODLANDS MRT STATION
356,YISHUN RING RD,11,1987,YISHUN,356 YISHUN RING RD,760356,1.425310512346,103.845455692599,1.3,YISHUN MRT STATION
356A,ANCHORVALE LANE,17,2019,SENGKANG,356A ANCHORVALE LANE,541356,1.39343577522561,103.884811967949,0.5,TONGKANG LRT STATION
356A,ADMIRALTY DR,16,1999,SEMBAWANG,356A ADMIRALTY DR,751356,1.44944134467676,103.816852385344,0.3,SEMBAWANG MRT STATION
356A,UBI RD 3,12,2022,GEYLANG,356A UBI RD 3,401356,1.3268363906978,103.8996318152,0.4,UBI MRT STATION
356B,ANCHORVALE LANE,18,2019,SENGKANG,356B ANCHORVALE LANE,542356,1.39390663331416,103.884506817902,0.5,LAYAR LRT STATION
356B,ADMIRALTY DR,16,1999,SEMBAWANG,356B ADMIRALTY DR,752356,1.44922869240593,103.81737574003,0.3,SEMBAWANG MRT STATION
356B,UBI RD 3,12,2022,GEYLANG,356B UBI RD 3,402356,1.3273546886699,103.89964950243,0.3,UBI MRT STATION
356C,ADMIRALTY DR,16,1999,SEMBAWANG,356C ADMIRALTY DR,753356,1.44925221115986,103.817794617678,0.2,SEMBAWANG MRT STATION
356C,UBI RD 3,14,2022,GEYLANG,356C UBI RD 3,403356,1.32742766699184,103.899950276607,0.3,UBI MRT STATION
356D,UBI RD 3,15,2022,GEYLANG,356D UBI RD 3,404356,1.32704296078319,103.900303541212,0.4,UBI MRT STATION
357,ADMIRALTY DR,16,1999,SEMBAWANG,357 ADMIRALTY DR,750357,1.45003603339558,103.816435076271,0.4,SEMBAWANG MRT STATION
357,BT BATOK ST 31,4,1986,BUKIT BATOK,357 BT BATOK ST 31,650357,1.36165496355644,103.750874717825,0.3,BUKIT GOMBAK MRT STATION
357,CLEMENTI AVE 2,25,1977,CLEMENTI,357 CLEMENTI AVE 2,120357,1.31408279564086,103.769202736616,0.5,CLEMENTI MRT STATION
357,HOUGANG AVE 7,15,1984,HOUGANG,357 HOUGANG AVE 7,530357,1.37285850893985,103.899648655594,0.7,HOUGANG MRT STATION
357,TAMPINES ST 33,10,1995,TOA PAYOH,357 TAMPINES ST 33,520357,1.35401954349057,103.961599844443,0.8,TAMPINES EAST MRT STATION
357,WOODLANDS AVE 5,12,1995,WOODLANDS,357 WOODLANDS AVE 5,730357,1.43314522839089,103.78443410696,0.6,WOODLANDS MRT STATION
357,YISHUN RING RD,12,1988,YISHUN,357 YISHUN RING RD,760357,1.42590766387746,103.845994782831,1.3,YISHUN MRT STATION
357,YUNG AN RD,15,1994,JURONG WEST,357 YUNG AN RD,610357,1.33682896786791,103.721117649246,0.8,LAKESIDE MRT STATION
357A,ADMIRALTY DR,16,1999,SEMBAWANG,357A ADMIRALTY DR,751357,1.45004399363065,103.817003273639,0.3,SEMBAWANG MRT STATION
357A,UBI RD 3,12,2022,GEYLANG,357A UBI RD 3,401357,1.32785340061028,103.899491051803,0.2,UBI MRT STATION
357B,ADMIRALTY DR,16,1999,SEMBAWANG,357B ADMIRALTY DR,752357,1.45024168257745,103.817316100829,0.3,SEMBAWANG MRT STATION
357B,UBI RD 3,12,2022,GEYLANG,357B UBI RD 3,402357,1.32834068444948,103.89939456364,0.2,UBI MRT STATION
357C,ADMIRALTY DR,16,1999,SEMBAWANG,357C ADMIRALTY DR,753357,1.44982941530451,103.817599040753,0.3,SEMBAWANG MRT STATION
357C,UBI RD 3,12,2022,GEYLANG,357C UBI RD 3,403357,1.32879916612048,103.899308445064,0.1,UBI MRT STATION
357D,UBI RD 3,10,2023,GEYLANG,357D UBI RD 3,404357,1.32924079335247,103.899157009447,0.1,UBI MRT STATION
358,BT BATOK ST 31,12,1985,BUKIT BATOK,358 BT BATOK ST 31,650358,1.36141226469875,103.750750526003,0.3,BUKIT GOMBAK MRT STATION
358,CLEMENTI AVE 2,12,1977,CLEMENTI,358 CLEMENTI AVE 2,120358,1.31358574940402,103.769084332627,0.5,CLEMENTI MRT STATION
358,HOUGANG AVE 5,16,1991,HOUGANG,358 HOUGANG AVE 5,530358,1.36884149044469,103.895593178635,0.5,HOUGANG MRT STATION
358,TAMPINES ST 33,9,1994,TOA PAYOH,358 TAMPINES ST 33,520358,1.35447447997889,103.96100415175,0.8,TAMPINES EAST MRT STATION
358,WOODLANDS AVE 5,12,1995,WOODLANDS,358 WOODLANDS AVE 5,730358,1.43368262673441,103.78387506315,0.6,WOODLANDS MRT STATION
358,YISHUN RING RD,4,1988,YISHUN,358 YISHUN RING RD,760358,1.42685197066737,103.845966084527,1.3,YISHUN MRT STATION
358,YUNG AN RD,15,1994,JURONG WEST,358 YUNG AN RD,610358,1.33641467285036,103.720773669324,0.9,LAKESIDE MRT STATION
358A,UBI RD 3,12,2022,GEYLANG,358A UBI RD 3,401358,1.32788779328715,103.900135688356,0.3,UBI MRT STATION
358B,UBI RD 3,12,2022,GEYLANG,358B UBI RD 3,402358,1.32842584706343,103.900214493772,0.2,UBI MRT STATION
358C,UBI RD 3,12,2023,GEYLANG,358C UBI RD 3,403358,1.32902828873047,103.900145013168,0.2,UBI MRT STATION
358D,UBI RD 3,10,2023,GEYLANG,358D UBI RD 3,404358,1.32946694134951,103.899933216686,0.2,UBI MRT STATION
359,ADMIRALTY DR,16,1999,SEMBAWANG,359 ADMIRALTY DR,750359,1.44970819589157,103.815865172184,0.4,SEMBAWANG MRT STATION
359,BT BATOK ST 31,4,1986,BUKIT BATOK,359 BT BATOK ST 31,650359,1.36134370379955,103.75123068355,0.3,BUKIT GOMBAK MRT STATION
359,CLEMENTI AVE 2,12,1977,CLEMENTI,359 CLEMENTI AVE 2,120359,1.31349292425577,103.769854781007,0.6,CLEMENTI MRT STATION
359,HOUGANG AVE 5,4,1991,HOUGANG,359 HOUGANG AVE 5,530359,1.36913888821257,103.895264426108,0.4,HOUGANG MRT STATION
359,TAMPINES ST 34,9,1994,TOA PAYOH,359 TAMPINES ST 34,520359,1.35588169299314,103.961638534274,0.8,TAMPINES EAST MRT STATION
359,WOODLANDS AVE 5,12,1995,WOODLANDS,359 WOODLANDS AVE 5,730359,1.43406355364393,103.784068914943,0.6,WOODLANDS MRT STATION
359,YISHUN RING RD,11,1988,YISHUN,359 YISHUN RING RD,760359,1.42741919415677,103.845702193715,1.2,YISHUN MRT STATION
359,YUNG AN RD,15,1994,JURONG WEST,359 YUNG AN RD,610359,1.33611140347869,103.721401018416,0.9,LAKESIDE MRT STATION
359A,ADMIRALTY DR,16,1999,SEMBAWANG,359A ADMIRALTY DR,751359,1.44966317668208,103.815544863508,0.5,SEMBAWANG MRT STATION
359B,ADMIRALTY DR,16,1999,SEMBAWANG,359B ADMIRALTY DR,752359,1.44963205506725,103.815084137742,0.5,SEMBAWANG MRT STATION
359C,ADMIRALTY DR,16,1999,SEMBAWANG,359C ADMIRALTY DR,753359,1.44912493660072,103.814713869962,0.6,SEMBAWANG MRT STATION
36,BEDOK STH AVE 2,16,1977,BEDOK,36 BEDOK STH AVE 2,460036,1.32163299655185,103.938441289401,1.0,TANAH MERAH MRT STATION
36,BEO CRES,10,1963,BUKIT MERAH,36 BEO CRES,160036,1.28835977080873,103.827056911096,0.3,TIONG BAHRU MRT STATION
36,CASSIA CRES,13,1980,GEYLANG,36 CASSIA CRES,390036,1.30982050865202,103.885072242608,0.5,MOUNTBATTEN MRT STATION
36,CHAI CHEE AVE,14,1973,BEDOK,36 CHAI CHEE AVE,461036,1.32534102499628,103.92543538387,0.5,BEDOK MRT STATION
36,CIRCUIT RD,16,1965,GEYLANG,36 CIRCUIT RD,370036,1.32902607919001,103.88693079734,0.4,MACPHERSON MRT STATION
36,EUNOS CRES,19,2005,GEYLANG,36 EUNOS CRES,400036,1.32117164370394,103.901772831996,0.2,EUNOS MRT STATION
36,JLN RUMAH TINGGI,22,1998,BUKIT MERAH,36 JLN RUMAH TINGGI,150036,1.28849466160281,103.80877696891,0.7,QUEENSTOWN MRT STATION
36,LOR 5 TOA PAYOH,25,1996,TAMPINES,36 LOR 5 TOA PAYOH,310036,1.33482139850243,103.855272944611,0.9,TOA PAYOH MRT STATION
36,MARSILING DR,25,1977,WOODLANDS,36 MARSILING DR,730036,1.44532379604885,103.772192712434,1.4,MARSILING MRT STATION
36,MARGARET DR,47,2021,QUEENSTOWN,36 MARGARET DR,140036,1.29746900297522,103.805379901707,0.4,QUEENSTOWN MRT STATION
36,MOH GUAN TER,4,1949,BUKIT MERAH,36 MOH GUAN TER,161036,1.28488193684795,103.83104242125,0.4,HAVELOCK MRT STATION
36,TANGLIN HALT RD,10,1962,QUEENSTOWN,36 TANGLIN HALT RD,141036,1.2972924543604,103.79822869754,0.6,COMMONWEALTH MRT STATION
36,TEBAN GDNS RD,14,1976,JURONG EAST,36 TEBAN GDNS RD,600036,1.31997450302269,103.742739188864,1.4,JURONG EAST MRT STATION
360,BT BATOK ST 31,12,1985,BUKIT BATOK,360 BT BATOK ST 31,650360,1.36106704830424,103.750625432011,0.3,BUKIT GOMBAK MRT STATION
360,HOUGANG AVE 5,14,1991,HOUGANG,360 HOUGANG AVE 5,530360,1.36942715572488,103.895551675617,0.4,HOUGANG MRT STATION
360,TAMPINES ST 34,9,1994,TOA PAYOH,360 TAMPINES ST 34,520360,1.35561756499877,103.962257931593,0.9,TAMPINES EAST MRT STATION
360,WOODLANDS AVE 5,12,1995,WOODLANDS,360 WOODLANDS AVE 5,730360,1.43404775162518,103.784501294574,0.5,WOODLANDS MRT STATION
360,YISHUN RING RD,11,1988,YISHUN,360 YISHUN RING RD,760360,1.42773747529199,103.845685902107,1.2,YISHUN MRT STATION
360,YUNG AN RD,12,1994,JURONG WEST,360 YUNG AN RD,610360,1.33580303394451,103.72098058106,0.9,LAKESIDE MRT STATION
360A,ADMIRALTY DR,16,1999,SEMBAWANG,360A ADMIRALTY DR,751360,1.449203308783,103.815848473794,0.4,SEMBAWANG MRT STATION
360B,ADMIRALTY DR,16,1999,SEMBAWANG,360B ADMIRALTY DR,752360,1.44873828964853,103.815232119298,0.5,SEMBAWANG MRT STATION
360C,ADMIRALTY DR,16,1999,SEMBAWANG,360C ADMIRALTY DR,753360,1.4486749328363,103.814692191276,0.6,SEMBAWANG MRT STATION
361,BT BATOK ST 31,12,1985,BUKIT BATOK,361 BT BATOK ST 31,650361,1.3607337219879,103.750944064843,0.2,BUKIT GOMBAK MRT STATION
361,HOUGANG AVE 5,13,1991,HOUGANG,361 HOUGANG AVE 5,530361,1.36924226816817,103.895970405216,0.4,HOUGANG MRT STATION
361,TAMPINES ST 34,9,1994,TOA PAYOH,361 TAMPINES ST 34,520361,1.35604416362237,103.962576038477,0.9,TAMPINES EAST MRT STATION
361,WOODLANDS AVE 5,12,1995,WOODLANDS,361 WOODLANDS AVE 5,730361,1.43390675630046,103.784818819684,0.5,WOODLANDS MRT STATION
361,YISHUN RING RD,4,1987,YISHUN,361 YISHUN RING RD,760361,1.42832475935828,103.845908268643,1.2,YISHUN MRT STATION
361,YUNG AN RD,12,1994,JURONG WEST,361 YUNG AN RD,610361,1.33580354461171,103.720313655007,1.0,LAKESIDE MRT STATION
362,BT BATOK ST 31,4,1985,BUKIT BATOK,362 BT BATOK ST 31,650362,1.36091973359552,103.749952347625,0.3,BUKIT GOMBAK MRT STATION
362,CLEMENTI AVE 2,12,1977,CLEMENTI,362 CLEMENTI AVE 2,120362,1.31271692776983,103.769902553813,0.6,CLEMENTI MRT STATION
362,HOUGANG AVE 5,16,1991,HOUGANG,362 HOUGANG AVE 5,530362,1.37000908086653,103.896057697471,0.4,HOUGANG MRT STATION
362,TAMPINES ST 34,9,1994,TOA PAYOH,362 TAMPINES ST 34,520362,1.35625122843632,103.961576641177,0.8,TAMPINES EAST MRT STATION
362,WOODLANDS AVE 5,12,1995,WOODLANDS,362 WOODLANDS AVE 5,730362,1.4337340406348,103.785245083137,0.5,WOODLANDS MRT STATION
362,YISHUN RING RD,12,1987,YISHUN,362 YISHUN RING RD,760362,1.42850853899198,103.844894153959,1.1,YISHUN MRT STATION
362,YUNG AN RD,10,1994,JURONG WEST,362 YUNG AN RD,610362,1.33616155292127,103.719783396486,0.9,LAKESIDE MRT STATION
362A,SEMBAWANG CRES,17,2018,SEMBAWANG,362A SEMBAWANG CRES,751362,1.44719485060317,103.814007986875,0.7,SEMBAWANG MRT STATION
362B,SEMBAWANG CRES,16,2018,SEMBAWANG,362B SEMBAWANG CRES,752362,1.4465925712422,103.813540833248,0.7,SEMBAWANG MRT STATION
362C,SEMBAWANG CRES,16,2018,SEMBAWANG,362C SEMBAWANG CRES,753362,1.44668372388674,103.813225771052,0.8,SEMBAWANG MRT STATION
363,BT BATOK ST 31,12,1985,BUKIT BATOK,363 BT BATOK ST 31,650363,1.36101444441179,103.74944732312,0.3,BUKIT GOMBAK MRT STATION
363,CLEMENTI AVE 2,12,1977,CLEMENTI,363 CLEMENTI AVE 2,120363,1.31282068300245,103.768916982632,0.5,CLEMENTI MRT STATION
363,HOUGANG AVE 5,14,1991,HOUGANG,363 HOUGANG AVE 5,530363,1.36990038425157,103.896393480429,0.4,HOUGANG MRT STATION
363,TAMPINES ST 34,10,1994,TOA PAYOH,363 TAMPINES ST 34,520363,1.3555206788848,103.960860222796,0.7,TAMPINES EAST MRT STATION
363,WOODLANDS AVE 5,11,1995,WOODLANDS,363 WOODLANDS AVE 5,730363,1.4339283205204,103.785927938556,0.4,WOODLANDS MRT STATION
363,YISHUN RING RD,12,1987,YISHUN,363 YISHUN RING RD,760363,1.42890496692964,103.845206071037,1.2,YISHUN MRT STATION
363,YUNG AN RD,10,1994,JURONG WEST,363 YUNG AN RD,610363,1.33658938987308,103.720186335929,0.9,LAKESIDE MRT STATION
363A,SEMBAWANG CRES,16,2017,SEMBAWANG,363A SEMBAWANG CRES,751363,1.44576016585328,103.814267716736,0.7,SEMBAWANG MRT STATION
363B,SEMBAWANG CRES,16,2017,SEMBAWANG,363B SEMBAWANG CRES,752363,1.44575590718724,103.813638043808,0.8,SEMBAWANG MRT STATION
363C,SEMBAWANG CRES,16,2017,SEMBAWANG,363C SEMBAWANG CRES,753363,1.44565214622624,103.812883724067,0.9,SEMBAWANG MRT STATION
364,BT BATOK ST 31,12,1985,BUKIT BATOK,364 BT BATOK ST 31,650364,1.36066491115595,103.749321018638,0.3,BUKIT GOMBAK MRT STATION
364,CLEMENTI AVE 2,12,1977,CLEMENTI,364 CLEMENTI AVE 2,120364,1.31240641918888,103.768752275192,0.5,CLEMENTI MRT STATION
364,TAMPINES ST 34,10,1995,TOA PAYOH,364 TAMPINES ST 34,520364,1.35693800952142,103.959873498292,0.6,TAMPINES EAST MRT STATION
364,WOODLANDS AVE 5,11,1995,WOODLANDS,364 WOODLANDS AVE 5,730364,1.4340788333574,103.786743446042,0.3,WOODLANDS MRT STATION
364,YISHUN RING RD,4,1987,YISHUN,364 YISHUN RING RD,760364,1.42904594086189,103.844621567434,1.1,YISHUN MRT STATION
364A,SEMBAWANG CRES,16,2017,SEMBAWANG,364A SEMBAWANG CRES,751364,1.44449842035041,103.815603121909,0.7,SEMBAWANG MRT STATION
364A,UPP SERANGOON RD,16,2016,HOUGANG,364A UPP SERANGOON RD,531364,1.37060840744452,103.896776019259,0.4,HOUGANG MRT STATION
364B,SEMBAWANG CRES,14,2017,SEMBAWANG,364B SEMBAWANG CRES,752364,1.44420252333676,103.815331181349,0.7,SEMBAWANG MRT STATION
364B,UPP SERANGOON RD,16,2016,HOUGANG,364B UPP SERANGOON RD,532364,1.37051434802161,103.897132658546,0.5,HOUGANG MRT STATION
365,BT BATOK ST 31,4,1985,BUKIT BATOK,365 BT BATOK ST 31,650365,1.36087152148815,103.748644458484,0.4,BUKIT GOMBAK MRT STATION
365,CLEMENTI AVE 2,12,1977,CLEMENTI,365 CLEMENTI AVE 2,120365,1.3122997890586,103.769943830728,0.6,CLEMENTI MRT STATION
365,CORPORATION DR,10,1996,JURONG WEST,365 CORPORATION DR,610365,1.33772592715602,103.720184719217,0.7,LAKESIDE MRT STATION
365,TAMPINES ST 34,10,1995,TOA PAYOH,365 TAMPINES ST 34,520365,1.35768611954955,103.960620745568,0.7,TAMPINES EAST MRT STATION
365,WOODLANDS AVE 5,11,1995,WOODLANDS,365 WOODLANDS AVE 5,730365,1.43431838441908,103.787634150698,0.2,WOODLANDS MRT STATION
365,YISHUN RING RD,12,1987,YISHUN,365 YISHUN RING RD,760365,1.42924779338166,103.845192240134,1.1,YISHUN MRT STATION
365A,SEMBAWANG CRES,16,2018,SEMBAWANG,365A SEMBAWANG CRES,751365,1.4440528137681,103.817027689848,0.6,SEMBAWANG MRT STATION
365A,UPP SERANGOON RD,18,2016,HOUGANG,365A UPP SERANGOON RD,531365,1.36971560040268,103.897624425125,0.6,HOUGANG MRT STATION
365B,SEMBAWANG CRES,16,2018,SEMBAWANG,365B SEMBAWANG CRES,752365,1.44396286350094,103.817361902182,0.6,SEMBAWANG MRT STATION
365B,UPP SERANGOON RD,18,2016,HOUGANG,365B UPP SERANGOON RD,532365,1.36920419004326,103.897512942583,0.6,HOUGANG MRT STATION
365C,SEMBAWANG CRES,16,2018,SEMBAWANG,365C SEMBAWANG CRES,753365,1.44339578695379,103.816986885504,0.7,SEMBAWANG MRT STATION
365C,UPP SERANGOON RD,18,2016,HOUGANG,365C UPP SERANGOON RD,533365,1.36928451336933,103.89713459868,0.5,HOUGANG MRT STATION
365D,UPP SERANGOON RD,18,2016,HOUGANG,365D UPP SERANGOON RD,537365,1.3696172178659,103.896612783518,0.5,HOUGANG MRT STATION
366,BT BATOK ST 31,17,1985,BUKIT BATOK,366 BT BATOK ST 31,650366,1.36036478752608,103.748916692721,0.3,BUKIT GOMBAK MRT STATION
366,CLEMENTI AVE 2,22,2001,CLEMENTI,366 CLEMENTI AVE 2,120366,1.31254953553443,103.771676380482,0.7,DOVER MRT STATION
366,CORPORATION DR,10,1996,JURONG WEST,366 CORPORATION DR,610366,1.33789108289201,103.71968139193,0.7,LAKESIDE MRT STATION
366,TAMPINES ST 34,10,1995,TOA PAYOH,366 TAMPINES ST 34,520366,1.35761758572121,103.961378989065,0.8,TAMPINES EAST MRT STATION
366,WOODLANDS AVE 5,11,1995,WOODLANDS,366 WOODLANDS AVE 5,730366,1.43374240160648,103.787381727991,0.3,WOODLANDS MRT STATION
366,YISHUN RING RD,12,1988,YISHUN,366 YISHUN RING RD,760366,1.428839245144,103.845809916163,1.2,YISHUN MRT STATION
366A,SEMBAWANG CRES,16,2018,SEMBAWANG,366A SEMBAWANG CRES,751366,1.4438005069825,103.816211984803,0.7,SEMBAWANG MRT STATION
366B,SEMBAWANG CRES,16,2018,SEMBAWANG,366B SEMBAWANG CRES,752366,1.44392167964017,103.815957543756,0.7,SEMBAWANG MRT STATION
367,BT BATOK ST 31,12,1985,BUKIT BATOK,367 BT BATOK ST 31,650367,1.36033274170697,103.749691516072,0.3,BUKIT GOMBAK MRT STATION
367,CLEMENTI AVE 2,22,2001,CLEMENTI,367 CLEMENTI AVE 2,120367,1.31294067164982,103.77164865498,0.8,DOVER MRT STATION
367,CORPORATION DR,10,1996,JURONG WEST,367 CORPORATION DR,610367,1.33769782307079,103.719145674511,0.8,LAKESIDE MRT STATION
367,TAMPINES ST 34,10,1995,TOA PAYOH,367 TAMPINES ST 34,520367,1.35861946074158,103.960788620104,0.7,TAMPINES EAST MRT STATION
367,WOODLANDS AVE 5,11,1995,WOODLANDS,367 WOODLANDS AVE 5,730367,1.43350424248721,103.786496080056,0.4,WOODLANDS MRT STATION
367,YISHUN RING RD,12,1987,YISHUN,367 YISHUN RING RD,760367,1.42959194827855,103.845121454277,1.1,YISHUN MRT STATION
367A,TAMPINES ST 34,10,1995,TOA PAYOH,367A TAMPINES ST 34,521367,1.35770234108772,103.959954453114,0.6,TAMPINES EAST MRT STATION
368,BT BATOK ST 31,12,1985,BUKIT BATOK,368 BT BATOK ST 31,650368,1.36038104862798,103.750923865594,0.2,BUKIT GOMBAK MRT STATION
368,CORPORATION DR,10,1996,JURONG WEST,368 CORPORATION DR,610368,1.33747064552803,103.719786065074,0.8,LAKESIDE MRT STATION
368,TAMPINES ST 34,10,1995,TOA PAYOH,368 TAMPINES ST 34,520368,1.35847458329919,103.961288498131,0.8,TAMPINES EAST MRT STATION
368,WOODLANDS AVE 1,12,1995,WOODLANDS,368 WOODLANDS AVE 1,730368,1.43294240133526,103.786732547129,0.4,WOODLANDS MRT STATION
369,BT BATOK ST 31,12,1985,BUKIT BATOK,369 BT BATOK ST 31,650369,1.36002945983661,103.751072294962,0.1,BUKIT GOMBAK MRT STATION
369,TAMPINES ST 34,10,1995,TOA PAYOH,369 TAMPINES ST 34,520369,1.35869916097949,103.960254467845,0.7,TAMPINES EAST MRT STATION
369,WOODLANDS AVE 1,12,1995,WOODLANDS,369 WOODLANDS AVE 1,730369,1.43343620706593,103.787422676205,0.3,WOODLANDS MRT STATION
369,YUNG AN RD,10,1993,JURONG WEST,369 YUNG AN RD,610369,1.33698161051041,103.719772217368,0.8,LAKESIDE MRT STATION
37,BEDOK STH AVE 2,16,1977,BEDOK,37 BEDOK STH AVE 2,460037,1.32190663617287,103.939847213862,0.9,TANAH MERAH MRT STATION
37,CAMBRIDGE RD,15,1997,KALLANG/WHAMPOA,37 CAMBRIDGE RD,210037,1.31686648129657,103.849363583015,0.7,NOVENA MRT STATION
37,CHAI CHEE AVE,14,1973,BEDOK,37 CHAI CHEE AVE,461037,1.32544200357037,103.926207634232,0.4,BEDOK MRT STATION
37,CIRCUIT RD,16,1965,GEYLANG,37 CIRCUIT RD,370037,1.32817733374331,103.886486362837,0.4,MACPHERSON MRT STATION
37,JLN RUMAH TINGGI,12,1963,BUKIT MERAH,37 JLN RUMAH TINGGI,150037,1.28922928913172,103.809193412567,0.6,QUEENSTOWN MRT STATION
37,LIM LIAK ST,4,1949,BUKIT MERAH,37 LIM LIAK ST,160037,1.28508446478781,103.830493625033,0.4,TIONG BAHRU MRT STATION
37,LOR 5 TOA PAYOH,25,1996,TAMPINES,37 LOR 5 TOA PAYOH,310037,1.33452611314579,103.855915402039,1.0,TOA PAYOH MRT STATION
37,MARGARET DR,47,2021,QUEENSTOWN,37 MARGARET DR,143037,1.29772461765254,103.805660926452,0.4,QUEENSTOWN MRT STATION
37,MARSILING DR,25,1976,WOODLANDS,37 MARSILING DR,730037,1.44554176156168,103.771709178755,1.5,MARSILING MRT STATION
37,TANGLIN HALT RD,10,1962,QUEENSTOWN,37 TANGLIN HALT RD,140037,1.29777231701969,103.798017132713,0.6,COMMONWEALTH MRT STATION
37,TEBAN GDNS RD,5,1976,JURONG EAST,37 TEBAN GDNS RD,600037,1.32053143645806,103.742652199249,1.4,JURONG EAST MRT STATION
37,TELOK BLANGAH RISE,25,1976,BUKIT MERAH,37 TELOK BLANGAH RISE,090037,1.27267256466786,103.822875659974,0.9,HARBOURFRONT MRT STATION
37A,EUNOS RD 2,19,2023,GEYLANG,37A EUNOS RD 2,401037,1.32170851591003,103.901648214785,0.3,EUNOS MRT STATION
37A,PINE LANE,18,2021,GEYLANG,37A PINE LANE,391037,1.30948686299225,103.885246649468,0.4,MOUNTBATTEN MRT STATION
37B,EUNOS RD 2,19,2023,GEYLANG,37B EUNOS RD 2,402037,1.32132894338702,103.901058883931,0.3,EUNOS MRT STATION
37C,EUNOS RD 2,19,2023,GEYLANG,37C EUNOS RD 2,403037,1.32140856763384,103.900506313017,0.4,EUNOS MRT STATION
370,BT BATOK ST 31,9,1985,BUKIT BATOK,370 BT BATOK ST 31,650370,1.35995741711977,103.749307337606,0.3,BUKIT GOMBAK MRT STATION
370,HOUGANG ST 31,8,1998,HOUGANG,370 HOUGANG ST 31,530370,1.36382073428889,103.889572770625,0.7,KOVAN MRT STATION
